_id,Year,Quarter,Origin,Dest,Pax From Origin,Pax To Origin,Freight From Origin,Frieght To Origin
80,2017,2,MUMBAI,ISTANBUL,32231,28510,2507.76,1949.12
81,2017,3,MUMBAI,ISTANBUL,28817,29303,2330.76,1457.17
82,2017,4,MUMBAI,ISTANBUL,29089,32915,2469.31,1996.73
83,2017,1,MUMBAI,JEDDAH,60479,52548,2157.89,129.14
84,2017,2,MUMBAI,JEDDAH,59769,61729,3073.13,259.81
85,2017,3,MUMBAI,JEDDAH,46781,43048,2398.20,253.01
86,2017,4,MUMBAI,JEDDAH,59027,57073,2329.71,296.32
87,2017,1,MUMBAI,KARACHI,1468,1278,55.37,2.02
88,2017,2,MUMBAI,KARACHI,637,369,14.48,1.15
89,2017,3,MUMBAI,KARACHI,0,0,0.00,0.00
90,2017,4,MUMBAI,KARACHI,0,0,0.00,0.00
91,2017,1,MUMBAI,KATHMANDU,26237,22950,31.26,40.05
92,2017,2,MUMBAI,KATHMANDU,20458,28220,25.16,52.08
93,2017,3,MUMBAI,KATHMANDU,25909,20709,16.24,53.29
94,2017,4,MUMBAI,KATHMANDU,24418,26192,24.31,106.58
95,2017,2,MUMBAI,KIGALI,3447,3390,0.00,0.00
96,2017,3,MUMBAI,KIGALI,4268,3607,0.00,0.00
97,2017,4,MUMBAI,KIGALI,2728,3120,0.00,0.00
98,2017,1,MUMBAI,KUALALUMPUR,38676,37430,465.09,703.05
99,2017,2,MUMBAI,KUALALUMPUR,35303,34964,590.75,712.35
100,2017,3,MUMBAI,KUALALUMPUR,44935,42434,592.77,571.46
101,2017,4,MUMBAI,KUALALUMPUR,45540,46040,798.54,1001.36
102,2017,1,MUMBAI,KUWAIT,43993,37330,2581.20,379.47
103,2017,2,MUMBAI,KUWAIT,41204,45933,2981.35,529.26
104,2017,3,MUMBAI,KUWAIT,48075,44541,2881.05,534.11
105,2017,4,MUMBAI,KUWAIT,51281,53543,2827.20,689.46
106,2017,1,MUMBAI,LEIPZIG,0,0,0.00,0.00
107,2017,1,MUMBAI,LONDON,124728,111130,6352.61,5513.36
108,2017,2,MUMBAI,LONDON,121143,104883,7788.11,5583.26
109,2017,3,MUMBAI,LONDON,114006,115405,7141.45,5933.84
110,2017,4,MUMBAI,LONDON,105490,140209,9157.13,6088.08
111,2017,1,MUMBAI,LUXEMBOURG,0,0,1343.72,516.43
112,2017,2,MUMBAI,LUXEMBOURG,0,0,350.54,0.00
113,2017,3,MUMBAI,LUXEMBOURG,0,0,448.25,0.00
114,2017,4,MUMBAI,LUXEMBOURG,0,0,451.58,0.00
115,2017,1,MUMBAI,MALE,0,0,0.00,0.00
116,2017,1,MUMBAI,MALPENSA,0,0,0.00,231.52
117,2017,2,MUMBAI,MALPENSA,0,0,0.00,439.36
118,2017,3,MUMBAI,MALPENSA,0,0,0.00,287.45
119,2017,4,MUMBAI,MALPENSA,0,0,0.00,419.34
120,2017,1,MUMBAI,MARUITIUS,13161,12367,395.70,22.71
121,2017,2,MUMBAI,MARUITIUS,16022,14500,325.98,18.24
122,2017,3,MUMBAI,MARUITIUS,11072,10990,523.25,13.03
123,2017,4,MUMBAI,MARUITIUS,9871,13597,602.33,177.42
124,2017,1,MUMBAI,MEDINA,3029,6398,187.37,0.00
125,2017,2,MUMBAI,MEDINA,3683,6381,0.45,0.12
126,2017,3,MUMBAI,MEDINA,1183,2590,0.00,1.79
127,2017,4,MUMBAI,MEDINA,4174,7994,0.00,2.09
128,2017,2,MUMBAI,MOSCOW,0,0,0.00,2.16
129,2017,3,MUMBAI,MOSCOW,0,0,0.00,0.00
130,2017,4,MUMBAI,MOSCOW,0,0,0.00,0.00
131,2017,1,MUMBAI,MUENCHEN,20076,17250,1100.95,1288.30
132,2017,2,MUMBAI,MUENCHEN,23381,20274,1425.52,1218.93
133,2017,3,MUMBAI,MUENCHEN,22133,20672,1329.80,1291.62
134,2017,4,MUMBAI,MUENCHEN,16455,22636,1445.17,1388.42
135,2017,1,MUMBAI,MUSCAT,63339,53797,1701.00,75.20
136,2017,2,MUMBAI,MUSCAT,55754,61321,1285.17,94.86
137,2017,3,MUMBAI,MUSCAT,68270,54295,1319.25,16.39
138,2017,4,MUMBAI,MUSCAT,65722,71536,1308.22,20.25
139,2017,1,MUMBAI,NAIROBI,23940,20084,13.53,39.04
140,2017,2,MUMBAI,NAIROBI,22754,20445,29.26,39.84
141,2017,3,MUMBAI,NAIROBI,23335,22355,41.00,20.21
142,2017,4,MUMBAI,NAIROBI,22001,24784,462.87,31.60
143,2017,1,MUMBAI,NARITA,10119,8402,0.00,0.00
144,2017,2,MUMBAI,NARITA,11017,10884,0.00,0.00
145,2017,3,MUMBAI,NARITA,9764,9131,0.00,0.00
146,2017,4,MUMBAI,NARITA,11102,11507,0.00,0.00
147,2017,1,MUMBAI,NAVOI,0,0,0.00,0.00
148,2017,1,MUMBAI,NEW YORK,2394,961,160.61,221.99
149,2017,2,MUMBAI,NEW YORK,3549,1900,199.04,226.25
150,2017,3,MUMBAI,NEW YORK,3712,1923,121.26,216.84
151,2017,4,MUMBAI,NEW YORK,1798,1864,122.22,246.07
152,2017,1,MUMBAI,NEWARK,43681,39501,415.74,374.78
153,2017,2,MUMBAI,NEWARK,45852,38656,466.47,289.65
154,2017,3,MUMBAI,NEWARK,46095,43511,667.38,425.39
155,2017,4,MUMBAI,NEWARK,39292,47347,634.89,463.12
156,2017,1,MUMBAI,OSAKA,288,260,7.12,7.15
157,2017,2,MUMBAI,OSAKA,274,359,6.24,27.27
158,2017,3,MUMBAI,OSAKA,175,245,3.93,13.34
159,2017,4,MUMBAI,OSAKA,172,312,11.49,9.27
160,2017,1,MUMBAI,PARIS,47877,40087,1805.27,2550.85
161,2017,2,MUMBAI,PARIS,47147,37172,1950.45,2109.69
162,2017,3,MUMBAI,PARIS,49171,43274,1650.85,1858.06
163,2017,4,MUMBAI,PARIS,42826,51070,2447.45,2441.53
164,2017,1,MUMBAI,RIYADH,43862,31141,2568.17,703.64
165,2017,2,MUMBAI,RIYADH,32520,33588,1654.48,464.90
166,2017,3,MUMBAI,RIYADH,35069,34615,1025.03,30.18
167,2017,4,MUMBAI,RIYADH,37401,41695,1088.68,53.31
168,2017,1,MUMBAI,SANAA,0,0,0.00,0.00
169,2017,1,MUMBAI,SEOUL,10735,9120,309.04,384.51
170,2017,2,MUMBAI,SEOUL,5703,5253,157.01,155.70
171,2017,3,MUMBAI,SEOUL,7598,7919,229.14,218.71
172,2017,4,MUMBAI,SEOUL,6293,7454,252.18,232.04
173,2017,1,MUMBAI,SEYCHELLES,7842,7740,18.57,1.30
174,2017,2,MUMBAI,SEYCHELLES,9320,8931,29.04,1.97
175,2017,3,MUMBAI,SEYCHELLES,8003,7092,97.45,3.29
176,2017,4,MUMBAI,SEYCHELLES,7524,7963,148.18,1.60
177,2017,1,MUMBAI,SHANGHAI,2574,2741,103.22,377.75
178,2017,2,MUMBAI,SHANGHAI,3295,3426,136.21,669.75
179,2017,3,MUMBAI,SHANGHAI,2430,3006,155.48,509.38
180,2017,4,MUMBAI,SHANGHAI,2388,3101,105.88,398.05
181,2017,1,MUMBAI,SHARJAH,42005,30214,501.34,99.18
182,2017,2,MUMBAI,SHARJAH,35647,36113,587.65,257.35
183,2017,3,MUMBAI,SHARJAH,40318,33916,679.81,114.25
184,2017,4,MUMBAI,SHARJAH,40911,39738,576.74,90.04
185,2017,1,MUMBAI,SHENZHEN,0,0,0.00,0.00
186,2017,1,MUMBAI,SINGAPORE,107260,90726,5356.34,4396.82
187,2017,2,MUMBAI,SINGAPORE,113946,111361,5947.00,4454.90
188,2017,3,MUMBAI,SINGAPORE,88910,82045,5127.52,4560.18
189,2017,4,MUMBAI,SINGAPORE,106357,112021,5097.49,5390.03
190,2017,1,MUMBAI,TAIPAE,0,0,0.00,210.20
191,2017,2,MUMBAI,TAIPAE,0,0,0.00,252.33
192,2017,3,MUMBAI,TAIPAE,0,0,0.00,281.02
193,2017,4,MUMBAI,TAIPAE,0,0,0.00,300.94
194,2017,1,MUMBAI,TANGERANG,4386,4104,73.25,3.81
195,2017,2,MUMBAI,TANGERANG,4154,4087,73.01,2.32
196,2017,3,MUMBAI,TANGERANG,3363,3111,77.64,1.35
197,2017,4,MUMBAI,TANGERANG,4282,4465,92.04,7.36
198,2017,1,MUMBAI,TEHRAN,2794,3074,6.04,2.53
199,2017,2,MUMBAI,TEHRAN,2131,2227,11.88,2.23
200,2017,3,MUMBAI,TEHRAN,2159,1931,12.92,17.02
201,2017,4,MUMBAI,TEHRAN,2688,3028,29.10,4.89
202,2017,1,MUMBAI,TELAVIV,4391,3653,244.45,108.93
203,2017,2,MUMBAI,TELAVIV,5497,4762,167.76,291.23
204,2017,3,MUMBAI,TELAVIV,6086,6148,268.82,167.92
205,2017,4,MUMBAI,TELAVIV,7559,8309,407.27,310.73
206,2017,4,MUMBAI,TORONTO,6344,8917,372.74,202.25
207,2017,1,MUMBAI,ZURICH,19560,13957,1412.75,1327.69
208,2017,2,MUMBAI,ZURICH,19988,16987,1691.26,1410.72
209,2017,3,MUMBAI,ZURICH,19003,16166,1573.97,1355.88
210,2017,4,MUMBAI,ZURICH,16483,18042,1643.24,1448.46
