_id,Year,Quarter,Origin,Dest,Pax From Origin,Pax To Origin,Freight From Origin,Frieght To Origin
48,2019,3,MUMBAI,DON MUEANG,2941,6415,46.02,57.48
49,2019,4,MUMBAI,DON MUEANG,10118,10234,133.93,110.36
50,2019,1,MUMBAI,DUBAI,329924,299160,12003.82,5917.38
51,2019,2,MUMBAI,DUBAI,249146,253810,11749.66,5488.14
52,2019,3,MUMBAI,DUBAI,291464,259768,11156.12,5136.34
53,2019,4,MUMBAI,DUBAI,308801,330008,12619.17,4438.71
54,2019,1,MUMBAI,FRANKFURT,41996,32643,4404.29,4923.71
55,2019,2,MUMBAI,FRANKFURT,42956,38798,6314.03,6102.81
56,2019,3,MUMBAI,FRANKFURT,40883,39247,3901.26,4741.00
57,2019,4,MUMBAI,FRANKFURT,29383,40675,4456.02,5494.35
58,2019,1,MUMBAI,GUANGZHOU,0,0,230.31,1583.83
59,2019,2,MUMBAI,GUANGZHOU,458,543,176.83,289.58
60,2019,3,MUMBAI,GUANGZHOU,2556,3234,200.65,0.00
61,2019,4,MUMBAI,GUANGZHOU,3236,3399,308.53,0.00
62,2019,1,MUMBAI,HONG KONG,62783,50191,5604.62,5122.94
63,2019,2,MUMBAI,HONG KONG,50088,46719,5389.15,4038.91
64,2019,3,MUMBAI,HONG KONG,42833,37475,2904.13,2506.85
65,2019,4,MUMBAI,HONG KONG,41263,43368,9050.07,4302.28
66,2019,1,MUMBAI,ISTANBUL,32552,28250,3657.27,3065.78
67,2019,2,MUMBAI,ISTANBUL,33226,31295,4080.62,2923.93
68,2019,3,MUMBAI,ISTANBUL,30156,29147,3870.55,3538.65
69,2019,1,MUMBAI,JEDDAH,51472,46654,1981.95,144.20
70,2019,2,MUMBAI,JEDDAH,39572,42814,1469.39,159.71
71,2019,3,MUMBAI,JEDDAH,57360,39151,1325.57,126.90
72,2019,4,MUMBAI,JEDDAH,68138,61450,5651.67,87.63
73,2019,1,MUMBAI,KATHMANDU,13788,13399,17.03,10.09
74,2019,1,MUMBAI,KIGALI,3808,2836,0.00,0.00
75,2019,2,MUMBAI,KIGALI,5738,4122,0.00,0.00
76,2019,3,MUMBAI,KIGALI,3115,2661,0.00,0.00
77,2019,4,MUMBAI,KIGALI,3424,3682,0.00,0.00
78,2019,1,MUMBAI,KUALALUMPUR,35395,33669,912.12,968.01
79,2019,2,MUMBAI,KUALALUMPUR,42120,40843,1461.80,952.12
80,2019,3,MUMBAI,KUALALUMPUR,40873,40178,1610.43,858.67
81,2019,4,MUMBAI,KUALALUMPUR,31104,32029,1454.86,1291.59
82,2019,1,MUMBAI,KUWAIT,41418,39710,1271.35,79.20
83,2019,2,MUMBAI,KUWAIT,23252,23530,1138.88,100.37
84,2019,3,MUMBAI,KUWAIT,26824,20374,1472.60,89.50
85,2019,4,MUMBAI,KUWAIT,36945,42779,872.57,16.49
86,2019,1,MUMBAI,LONDON,151244,128421,9535.70,4476.30
87,2019,2,MUMBAI,LONDON,71816,64059,5267.83,2923.79
88,2019,3,MUMBAI,LONDON,64442,62279,11260.02,2345.26
89,2019,4,MUMBAI,LONDON,56058,71269,4329.35,2514.53
90,2019,1,MUMBAI,MALE,9270,10503,22.61,0.00
91,2019,2,MUMBAI,MALE,13152,13217,25.41,0.00
92,2019,3,MUMBAI,MALE,7104,7099,21.15,0.00
93,2019,4,MUMBAI,MALE,14832,15620,67.44,0.00
94,2019,1,MUMBAI,MALPENSA,0,0,1340.20,247.36
95,2019,2,MUMBAI,MALPENSA,0,0,1112.09,297.16
96,2019,3,MUMBAI,MALPENSA,0,0,787.23,86.01
97,2019,4,MUMBAI,MALPENSA,0,0,1560.33,419.74
98,2019,1,MUMBAI,MANCHESTER,13403,10984,453.45,280.77
99,2019,1,MUMBAI,MARUITIUS,15213,12998,585.84,13.41
100,2019,2,MUMBAI,MARUITIUS,16976,13820,739.67,21.76
101,2019,3,MUMBAI,MARUITIUS,12285,11758,831.82,15.20
102,2019,4,MUMBAI,MARUITIUS,14431,15648,715.69,29.16
103,2019,1,MUMBAI,MEDINA,3252,6014,0.00,0.01
104,2019,2,MUMBAI,MEDINA,2745,4659,3.30,0.49
105,2019,3,MUMBAI,MEDINA,1264,3580,0.00,1.81
106,2019,4,MUMBAI,MEDINA,2446,5345,5.94,0.00
107,2019,1,MUMBAI,MUENCHEN,20811,17015,1010.76,1022.70
108,2019,2,MUMBAI,MUENCHEN,25711,21474,1302.93,1037.15
109,2019,3,MUMBAI,MUENCHEN,24578,22110,1133.94,1132.70
110,2019,4,MUMBAI,MUENCHEN,17551,24300,1210.28,994.18
111,2019,1,MUMBAI,MUSCAT,72792,61446,1048.82,309.47
112,2019,2,MUMBAI,MUSCAT,62536,66130,1652.42,38.84
113,2019,3,MUMBAI,MUSCAT,61913,48113,1163.26,11.79
114,2019,4,MUMBAI,MUSCAT,69383,76864,1869.21,20.90
115,2019,1,MUMBAI,NAIROBI,24472,21477,25.25,20.63
116,2019,2,MUMBAI,NAIROBI,26181,23537,141.64,41.09
117,2019,3,MUMBAI,NAIROBI,16320,16522,17.27,45.72
118,2019,4,MUMBAI,NAIROBI,25086,25838,154.65,29.25
119,2019,2,MUMBAI,NAJF,314,252,0.00,0.00
120,2019,1,MUMBAI,NARITA,11057,9041,0.00,0.00
121,2019,2,MUMBAI,NARITA,12493,11162,0.00,0.00
122,2019,3,MUMBAI,NARITA,10201,10091,0.00,0.00
123,2019,4,MUMBAI,NARITA,7098,6974,1081.26,1066.88
124,2019,1,MUMBAI,NEW YORK,9101,4918,173.60,305.37
125,2019,2,MUMBAI,NEW YORK,2948,933,0.56,73.87
126,2019,3,MUMBAI,NEW YORK,3142,1446,11.26,226.15
127,2019,4,MUMBAI,NEW YORK,1205,1796,76.78,280.55
128,2019,1,MUMBAI,NEWARK,50606,43251,623.95,333.28
129,2019,2,MUMBAI,NEWARK,49081,43685,666.69,472.02
130,2019,3,MUMBAI,NEWARK,30820,31850,324.20,161.64
131,2019,4,MUMBAI,NEWARK,42134,53399,672.91,258.86
132,2019,1,MUMBAI,OSAKA,221,304,21.45,32.06
133,2019,2,MUMBAI,OSAKA,357,586,10.32,20.10
134,2019,3,MUMBAI,OSAKA,101,167,6.35,18.70
135,2019,1,MUMBAI,PARIS,47953,38385,3013.55,2197.12
136,2019,2,MUMBAI,PARIS,27090,22797,1992.90,962.97
137,2019,3,MUMBAI,PARIS,31379,29403,1857.93,815.06
138,2019,4,MUMBAI,PARIS,23796,24910,1917.65,1085.91
139,2019,1,MUMBAI,PHUKET,10750,8308,0.00,0.00
140,2019,2,MUMBAI,PHUKET,15313,13537,0.00,0.00
141,2019,3,MUMBAI,PHUKET,12391,10451,0.00,0.00
142,2019,4,MUMBAI,PHUKET,13106,11520,0.00,0.00
143,2019,4,MUMBAI,RASALKHAMA,0,0,36.16,0.00
144,2019,1,MUMBAI,RIYADH,35060,26530,1378.85,71.84
145,2019,2,MUMBAI,RIYADH,25241,23730,688.95,13.08
146,2019,3,MUMBAI,RIYADH,33421,22969,710.47,32.90
147,2019,4,MUMBAI,RIYADH,46098,35486,1003.29,34.32
148,2019,1,MUMBAI,SEOUL,7257,5775,242.81,232.60
149,2019,2,MUMBAI,SEOUL,8351,7360,246.62,167.00
150,2019,3,MUMBAI,SEOUL,7389,7699,195.83,150.31
151,2019,4,MUMBAI,SEOUL,5876,7652,213.79,175.18
152,2019,1,MUMBAI,SEYCHELLES,7304,6629,61.78,0.13
153,2019,2,MUMBAI,SEYCHELLES,8582,6823,41.24,0.36
154,2019,4,MUMBAI,SEYCHELLES,5248,5776,37.32,0.33
155,2019,1,MUMBAI,SHANGHAI,2377,2767,192.22,422.47
156,2019,2,MUMBAI,SHANGHAI,3720,4007,307.47,620.64
157,2019,3,MUMBAI,SHANGHAI,2753,3420,315.38,293.33
158,2019,4,MUMBAI,SHANGHAI,2739,3545,359.93,217.20
159,2019,1,MUMBAI,SHARJAH,45468,36986,629.28,70.32
160,2019,2,MUMBAI,SHARJAH,51680,43589,667.75,94.15
161,2019,3,MUMBAI,SHARJAH,42563,35595,633.62,45.40
162,2019,4,MUMBAI,SHARJAH,41772,39378,1763.67,98.55
163,2019,1,MUMBAI,SINGAPORE,110385,93440,2961.75,3271.43
164,2019,2,MUMBAI,SINGAPORE,85907,82385,3146.11,3131.11
165,2019,3,MUMBAI,SINGAPORE,83053,78293,3113.65,3258.74
166,2019,4,MUMBAI,SINGAPORE,103215,107139,2659.51,2640.70
167,2019,1,MUMBAI,TAIPAE,0,0,0.00,27.35
168,2019,2,MUMBAI,TAIPAE,0,0,0.00,24.61
169,2019,3,MUMBAI,TAIPAE,0,0,57.39,19.09
170,2019,4,MUMBAI,TAIPAE,0,0,64.75,292.17
171,2019,1,MUMBAI,TASHKENT,1430,1044,77.77,1.07
172,2019,2,MUMBAI,TASHKENT,3496,3676,85.81,0.20
173,2019,3,MUMBAI,TASHKENT,2600,1285,39.73,3.12
174,2019,4,MUMBAI,TASHKENT,1339,1643,55.97,1.11
175,2019,1,MUMBAI,TEHRAN,3791,4529,130.09,28.94
176,2019,2,MUMBAI,TEHRAN,3963,4329,142.19,8.91
177,2019,3,MUMBAI,TEHRAN,2247,2632,66.76,5.85
178,2019,4,MUMBAI,TEHRAN,3601,3652,48.81,10.31
179,2019,1,MUMBAI,TELAVIV,10000,7513,517.95,272.35
180,2019,2,MUMBAI,TELAVIV,6324,5110,455.75,268.98
181,2019,3,MUMBAI,TELAVIV,6042,5855,421.47,235.49
182,2019,4,MUMBAI,TELAVIV,6605,6763,370.42,260.51
183,2019,1,MUMBAI,TORONTO,14103,11228,308.41,264.22
184,2019,2,MUMBAI,VIENNA,1,0,0.00,0.00
185,2019,1,MUMBAI,ZURICH,19096,13866,1451.89,1221.99
186,2019,2,MUMBAI,ZURICH,20705,17504,1575.41,1300.61
187,2019,3,MUMBAI,ZURICH,13197,11828,1034.77,754.02
188,2019,4,MUMBAI,ZURICH,16758,19520,1579.64,1019.06
